id,candidate_length,in_candidates,response,answer
3750,9,False,notInC,IHF World Women's Handball Championship
3751,8,False,notInC,European Women's Handball Championship
3752,9,True,notInKB,notInKB
3753,6,True,Kristiansand,Kristiansands IF
3754,1,True,IK Våg,IK Våg
3755,1,True,Aalborg DH,Aalborg DH
3756,10,False,notInKB,notInKB
3757,9,True,Hungarians,Hungary
3758,1,True,Győri Audi ETO KC,Győri Audi ETO KC
3759,6,True,Norway women's national handball team,Norway women's national handball team
3760,10,False,notInKB,notInKB
3761,10,False,notInKB,notInKB
3762,10,False,notInKB,notInKB
3763,10,False,notInKB,notInKB
3764,10,False,notInKB,notInKB
3765,1,True,notInKB,notInKB
3766,10,True,notInKB,notInKB
3767,10,True,Swimming at the 2008 Summer Olympics,2008 Summer Olympics
3768,10,True,2008 Summer Olympics,Beijing
3769,10,True,notInKB,notInKB
3770,4,True,Empire of Japan,Empire of Japan
3771,9,True,Minister of Finance (Japan),Minister of Finance (Japan)
3772,1,True,Ministry of Greater East Asia,Ministry of Greater East Asia
3773,1,True,"Sarashina District, Nagano","Sarashina District, Nagano"
3774,10,True,"Nagano, Nagano","Nagano, Nagano"
3775,10,True,Ministry of Finance (Japan),Ministry of Finance (Japan)
3776,1,True,Takahashi Korekiyo,Takahashi Korekiyo
3777,1,True,notInKB,notInKB
3778,1,True,War economy,War economy
3779,2,True,Second Sino-Japanese War,Second Sino-Japanese War
3780,10,True,Prime minister,Prime Minister of Japan
3781,1,True,Fumimaro Konoe,Fumimaro Konoe
3782,10,True,House of Councillors,House of Peers (Japan)
3783,10,True,Nobuyuki Abe,Nobuyuki Abe
3784,1,True,notInKB,notInKB
3785,1,True,Ministry of Greater East Asia,Ministry of Greater East Asia
3786,1,True,Greater East Asia Conference,Greater East Asia Conference
3787,1,True,Sugamo Prison,Sugamo Prison
3788,8,True,War crime,War crime
3789,1,True,"Liberal Party (Japan, 1945)","Liberal Party (Japan, 1945)"
3790,2,True,Liberal Democratic Party (Japan),Liberal Democratic Party (Japan)
3791,9,True,Taiwan,Taiwan
3792,1,True,Chūō Expressway,Chūō Expressway
3793,1,True,Shin-etsu Broadcasting,Shin-etsu Broadcasting
3794,1,True,Nagano Broadcasting Systems,Nagano Broadcasting Systems
3795,2,True,Order of the Rising Sun,Order of the Rising Sun
3796,9,True,Duke University Libraries,Duke University
3797,9,True,Illuminated manuscript,Manuscript
3798,2,True,Duke Divinity School,Duke Divinity School
3799,7,True,Bible,New Testament
3800,10,True,Munich,Munich
3801,7,True,Bible,New Testament
3802,9,False,notInC,Minuscule 2268
3803,9,False,notInC,Minuscule 2612
3804,9,False,notInC,Minuscule 2613
3805,10,False,notInC,Minuscule 2615
3806,10,False,notInC,Minuscule 2491
3807,10,False,notInC,Minuscule 1813
3808,9,False,notInC,Minuscule 2766
3809,9,False,notInC,Minuscule 2757
3810,10,False,notInC,Minuscule 2757
3811,1,True,Codex Daltonianus,Codex Daltonianus
3812,1,True,Lectionary,Lectionary
3813,8,False,notInC,Minuscule 1780
3814,9,False,notInC,Lectionary 1619
3815,10,False,notInKB,notInKB
3816,10,False,notInC,Lectionary 1966
3817,10,False,notInC,Lectionary 1967
3818,10,False,notInC,Lectionary 2144
3819,10,False,notInC,Lectionary 648
3820,10,False,notInKB,notInKB
3821,8,False,notInC,Lectionary 2145
3822,10,False,notInC,Lectionary 1839
3823,10,False,notInC,Lectionary 1623
3824,10,False,notInKB,notInKB
3825,1,True,Lectionary 1839,Lectionary 1839
3826,8,True,Romania,Romanian language
3827,10,True,Bucharest,Bucharest
3828,9,True,Romania,Romania
3829,2,True,Muntenia,Muntenia
3830,8,True,Bessarabia,Bessarabia
3831,7,True,Moldavia,Moldavia
3832,9,True,Transylvania,Transylvania
3833,9,True,Banat,Banat
3834,1,True,Oltenia,Oltenia
3835,4,True,Orhei,Orhei
3836,3,True,"Bender, Moldova","Bender, Moldova"
3837,5,True,Silistra,Silistra
3838,4,True,Dobrich,Dobrich
3839,8,True,Bulgaria,Bulgaria
3840,1,True,Greater Romania,Greater Romania
3841,8,True,BadLLM: King Diamond,Discography
3842,3,True,King Diamond (band),King Diamond (band)
3843,7,True,Heavy metal music,Heavy metal music
3844,1,True,Album,Album
3845,2,True,King Diamond,Live album
3846,9,True,Compilation album,Compilation album
3847,8,True,Single (music),Single (music)
3848,9,True,Paparazzi (Lady Gaga song),Music video
3849,2,True,Mercyful Fate,Mercyful Fate
3850,3,True,King Diamond,King Diamond
3851,1,True,Andy LaRocque,Andy LaRocque
3852,1,True,Michael Denner,Michael Denner
3853,1,True,Timi Hansen,Timi Hansen
3854,1,True,Mikkey Dee,Mikkey Dee
3855,1,True,Fatal Portrait,Fatal Portrait
3856,8,True,Sweden,Sweden
3857,10,True,Abigail (album),Abigail (album)
3858,9,True,United States,United States
3859,8,True,Netherlands,Netherlands
3860,2,True,Them (King Diamond album),Them (King Diamond album)
3861,10,True,Conspiracy (King Diamond album),Conspiracy (King Diamond album)
3862,10,True,The Eye (King Diamond album),The Eye (King Diamond album)
3863,1,True,The Spider's Lullabye,The Spider's Lullabye
3864,1,True,Chris Estes,Chris Estes
3865,9,True,Finland,Finland
3866,5,True,The Graveyard (album),The Graveyard (album)
3867,10,True,Voodoo (King Diamond album),Voodoo (King Diamond album)
3868,5,True,House of God (album),House of God (album)
3869,1,True,Hal Patino,Hal Patino
3870,1,True,Mike Wead,Mike Wead
3871,2,True,The Puppet Master (album),The Puppet Master (album)
3872,1,True,Give Me Your Soul...Please,Give Me Your Soul...Please
3873,10,True,Greek language,Greek alphabet
3874,10,True,Greece,Greece
3875,1,True,Eurovision Song Contest 1974,Eurovision Song Contest 1974
3876,10,True,Greece,Greek language
3877,2,True,Marinella,Marinella
3878,2,True,Bouzouki,Bouzouki
3879,1,True,Giorgos Katsaros,Giorgos Katsaros
3880,8,True,Pythagoras,Pythagoras Papastamatiou
3881,1,True,notInKB,notInKB
3882,2,True,Marinella,Marinella
3883,1,True,Eurovision Song Contest 1974,Eurovision Song Contest 1974
3884,10,True,Brighton,Brighton
3885,10,True,United Kingdom,England
3886,8,True,Norway,Norway
3887,1,True,Anne-Karine Strøm,Anne-Karine Strøm
3888,1,True,notInKB,notInKB
3889,8,True,Israel,Israel
3890,1,True,Kaveret,Kaveret
3891,1,True,Natati La Khayay,Natati La Khayay
3892,1,True,Eurovision Song Contest 1976,Eurovision Song Contest 1976
3893,1,True,Mariza Koch,Mariza Koch
3894,1,True,Eurovision Song Contest 1975,Eurovision Song Contest 1975
3895,4,True,European Boxing Union,European Broadcasting Union
3896,1,True,Turkish invasion of Cyprus,Turkish invasion of Cyprus
3897,8,True,"Saint Thomas, Barbados","Saint Thomas, Barbados"
3898,7,True,Barbados,Barbados
3899,6,True,Barbadian people,Barbadian people
3900,9,True,United Kingdom,English people
3901,1,True,Off break,Off break
3902,7,True,First-class cricket,First-class cricket
3903,9,True,Hampshire County Cricket Club,Hampshire County Cricket Club
3904,7,True,New Zealanders,New Zealand national cricket team
3905,8,True,Dorset,Dorset County Cricket Club
3906,8,True,Berkshire county cricket teams,Berkshire County Cricket Club
3907,10,True,Cornwall,Cornwall County Cricket Club
3908,1,True,Somerset County Cricket Club,Somerset County Cricket Club
3909,8,True,County Championship,County Championship
3910,9,True,Nottinghamshire County Cricket Club,Nottinghamshire County Cricket Club
3911,9,True,Leicestershire County Cricket Club,Leicestershire County Cricket Club
3912,10,True,notInKB,notInKB
3913,8,True,Lancashire,Lancashire County Cricket Club
3914,10,True,Cricket,Cricket
3915,7,True,Derbyshire County Cricket Club,Derbyshire County Cricket Club
3916,9,True,Barbados,"Saint Michael, Barbados"
3917,7,True,Barbados,Barbados
3918,1,True,Leslie Walcott,Leslie Walcott
3919,8,False,notInC,Spartan Cricket Club
3920,10,False,notInC,Wanderers Cricket Club
3921,8,True,Gloucestershire,Gloucestershire County Cricket Club
3922,4,True,British Guiana,British Guiana
3923,9,True,Glamorgan,Glamorgan County Cricket Club
3924,10,True,Essex,Essex County Cricket Club
3925,8,True,Lancashire,Lancashire County Cricket Club
3926,9,True,Leicestershire County Cricket Club,Leicestershire County Cricket Club
3927,9,True,Hampshire,Hampshire County Cricket Club
3928,9,True,Somerset County Cricket Club,Somerset County Cricket Club
3929,9,True,Sussex,Sussex County Cricket Club
3930,9,True,Nottinghamshire,Nottinghamshire County Cricket Club
3931,9,True,Warwickshire County Cricket Club,Warwickshire County Cricket Club
3932,9,True,Middlesex County Cricket Club,Middlesex County Cricket Club
3933,8,True,1964 Gillette Cup,Friends Provident Trophy
3934,8,True,Bob Taylor (cricketer),Bob Taylor (cricketer)
3935,5,True,Law & Order,Law & Order
3936,10,True,NBC,NBC
3937,1,True,Jesse L. Martin,Jesse L. Martin
3938,1,True,Ed Green,Ed Green
3939,9,False,notInC,Law & Order (season 15)
3940,9,True,Rent (film),Rent (film)
3941,1,True,Annie Parisse,Annie Parisse
3942,1,True,Alexandra Borgia,Alexandra Borgia
3943,1,True,Sam Waterston,Sam Waterston
3944,1,True,Dennis Farina,Dennis Farina
3945,2,True,Dick Wolf,Dick Wolf
3946,10,True,Los Angeles,Los Angeles
3947,1,True,Jerry Orbach,Jerry Orbach
3948,8,False,notInC,Law & Order (season 15)
3949,1,True,Walon Green,Walon Green
3950,1,True,Nicholas Wootton,Nicholas Wootton
3951,1,True,Matthew Penn,Matthew Penn
3952,1,True,Peter Jankowski,Peter Jankowski
3953,6,True,Law & Order (season 17),Law & Order (season 17)
3954,8,True,Tributary,Tributary
3955,5,True,Ohio River,Ohio River
3956,8,True,Ohio,Ohio
3957,8,True,United States,United States
3958,7,True,Drainage basin,Drainage basin
3959,9,True,Mississippi River,Mississippi River
3960,2,True,Unglaciated Allegheny Plateau,Glacier
3961,1,True,Allegheny Plateau,Allegheny Plateau
3962,2,True,"Athens County, Ohio","Athens County, Ohio"
3963,5,True,"Meigs County, Ohio","Meigs County, Ohio"
3964,1,True,"Gallia County, Ohio","Gallia County, Ohio"
3965,10,False,notInC,"Albany, Ohio"
3966,9,True,"Lee Township, Athens County, Ohio","Lee Township, Athens County, Ohio"
3967,9,False,notInC,"Columbia Township, Meigs County, Ohio"
3968,10,False,notInC,"Carpenter, Ohio"
3969,10,False,notInC,"Salem Township, Meigs County, Ohio"
3970,10,False,notInC,"Rutland Township, Meigs County, Ohio"
3971,10,False,notInC,"Salisbury Township, Meigs County, Ohio"
3972,1,True,"Langsville, Ohio","Langsville, Ohio"
3973,7,True,"Middleport, Ohio","Middleport, Ohio"
3974,5,True,"Scipio Township, Meigs County, Ohio","Scipio Township, Meigs County, Ohio"
3975,10,False,notInC,"Rutland, Ohio"
3976,8,False,notInC,Welsh Rugby Union
3977,2,True,Pro 12,Pro 12
3978,5,True,Rugby sevens,Rugby sevens
3979,10,False,notInKB,notInKB
3980,10,False,notInKB,notInKB
3981,1,True,2011 IRB Junior World Championship,2011 IRB Junior World Championship
3982,10,True,Italy,Italy
3983,10,False,notInC,Italy national under-20 rugby union team
3984,10,False,notInC,New Zealand national under-20 rugby union team
3985,10,False,notInC,England national under-20 rugby union team
3986,9,False,notInC,Scotland national under-20 rugby union team
3987,9,False,notInC,Argentina national under-20 rugby union team
3988,10,False,notInC,Italy national under-20 rugby union team
3989,10,False,notInC,Australia national under-20 rugby union team
3990,9,False,notInC,France national under-20 rugby union team
3991,10,True,Rugby football,Rugby union
3992,1,True,notInKB,notInKB
3993,8,True,United States,United States national rugby union team
3994,8,False,notInC,Russia national rugby union team
3995,1,True,2012 International Rugby Series,2012 International Rugby Series
3996,2,True,Ireland Wolfhounds,Ireland Wolfhounds
3997,6,False,notInC,Fiji national rugby union team
3998,8,True,United States,United States national rugby union team
3999,9,True,Romania,Romania national rugby union team
4000,10,True,United Kingdom,United Kingdom
4001,1,True,Clear Channel UK,Clear Channel UK
4002,1,True,notInKB,notInKB
4003,9,True,London,London
4004,3,True,Ticketmaster,Ticketmaster
4005,1,True,Live Nation Entertainment,Live Nation Entertainment
4006,1,True,Ambassador Theatre Group,Ambassador Theatre Group
4007,1,True,Sunderland Empire Theatre,Sunderland Empire Theatre
4008,1,True,"Palace Theatre, Manchester","Palace Theatre, Manchester"
4009,1,True,Grimsby Auditorium,Grimsby Auditorium
4010,9,True,Birmingham,Birmingham
4011,1,True,"Lyceum Theatre, London","Lyceum Theatre, London"
4012,1,True,Edinburgh Playhouse,Edinburgh Playhouse
4013,1,True,Liverpool Empire Theatre,Liverpool Empire Theatre
4014,1,True,New Theatre Oxford,New Theatre Oxford
4015,1,True,Bristol Hippodrome,Bristol Hippodrome
4016,4,True,notInKB,notInKB
4017,1,True,Apollo Victoria Theatre,Apollo Victoria Theatre
4018,7,True,"Lyceum Theatre, London","Lyceum Theatre, London"
4019,1,True,Dominion Theatre,Dominion Theatre
4020,2,True,Masquerade ball,Masque
4021,4,True,Ben Jonson,Ben Jonson
4022,10,True,notInKB,notInKB
4023,10,True,House of Stuart,House of Stuart
4024,1,True,"William Cavendish, 1st Duke of Newcastle","William Cavendish, 1st Duke of Newcastle"
4025,3,True,Bolsover Castle,Bolsover Castle
4026,7,True,Derbyshire,Derbyshire
4027,10,True,Charles I of England,Charles I of England
4028,4,True,Henrietta Maria of France,Henrietta Maria of France
4029,5,True,Welbeck Abbey,Welbeck Abbey
4030,9,True,Nottinghamshire,Nottinghamshire
4031,1,True,notInKB,notInKB
4032,10,True,notInKB,notInKB
4033,1,True,notInKB,notInKB
4034,10,True,notInKB,notInKB
4035,2,True,Inigo Jones,Inigo Jones
4036,10,True,notInKB,notInKB
4037,1,True,notInKB,notInKB
4038,10,True,notInKB,notInKB
4039,1,True,notInKB,notInKB
4040,9,True,notInKB,notInKB
4041,1,True,The Staple of News,The Staple of News
4042,10,True,notInKB,notInKB
4043,2,True,A Tale of a Tub (play),A Tale of a Tub (play)
4044,10,True,notInKB,notInKB
4045,1,True,notInKB,notInKB
4046,8,True,Contemporary R&B,Contemporary R&B
4047,3,True,Mary J. Blige,Mary J. Blige
4048,3,True,Geffen Records,Geffen Records
4049,1,True,Sean Combs,Sean Combs
4050,1,True,notInKB,notInKB
4051,9,True,My Life (Mary J. Blige album),My Life (Mary J. Blige album)
4052,2,True,Recording Industry Association of America,Recording Industry Association of America
4053,9,False,notInKB,notInKB
4054,10,False,notInC,My Life (Mary J. Blige album)
4055,3,True,Billboard charts,Billboard 200
4056,8,False,notInC,Canadian Albums Chart
4057,10,False,notInC,UK Albums Chart
4058,2,True,Top R&B/Hip-Hop Albums,Top R&B/Hip-Hop Albums
4059,1,True,Ooh!,Ooh!
4060,1,True,Metacritic,Metacritic
4061,1,True,AllMusic,AllMusic
4062,10,True,Rolling Stone,Rolling Stone
4063,1,True,Mariinsky Ballet,Mariinsky Ballet
4064,4,True,Ballets Russes,Ballets Russes
4065,8,True,Russia,Russia
4066,1,True,notInKB,notInKB
4067,1,True,Enrico Cecchetti,Enrico Cecchetti
4068,1,True,Anna Johansson,Anna Johansson
4069,1,True,Mariinsky Ballet,Mariinsky Ballet
4070,10,True,Giselle,Giselle
4071,1,True,Sergei Diaghilev,Sergei Diaghilev
4072,8,True,The Sleeping Beauty (ballet),The Sleeping Beauty (ballet)
4073,1,True,Vaslav Nijinsky,Vaslav Nijinsky
4074,4,True,Ballets Russes,Ballets Russes
4075,10,True,Swan Lake (Balanchine),Swan Lake
4076,1,True,Serge Lifar,Serge Lifar
4077,1,True,Anton Dolin,Anton Dolin
4078,1,True,Yvonne Mounsey,Yvonne Mounsey
4079,10,True,FIS Alpine Ski World Cup,FIS Alpine Ski World Cup
4080,2,True,Alpine skiing,Alpine skiing
4081,9,True,France,France
4082,3,True,Davy Jones (racing driver),Auto racing
4083,4,True,Briançon,Briançon
4084,1,True,Hautes-Alpes,Hautes-Alpes
4085,10,False,notInKB,notInKB
4086,2,True,FIS Alpine World Ski Championships 1996,FIS Alpine World Ski Championships 1996
4087,10,False,notInC,Sierra Nevada Ski Station
4088,7,True,Spain,Spain
4089,4,True,Briançon,Briançon
4090,1,True,Nissan Micra,Nissan Micra
4091,4,True,notInKB,notInKB
4092,1,True,FIA GT Championship,FIA GT Championship
4093,7,True,2006 Dakar Rally,Dakar Rally
4094,1,True,Pratt & Miller,Pratt & Miller
4095,3,True,24 Hours of Le Mans,24 Hours of Le Mans
4096,1,True,Michigan State Trunkline Highway System,Michigan State Trunkline Highway System
4097,2,True,Central Michigan,Central Michigan
4098,3,True,Lower Peninsula of Michigan,Lower Peninsula of Michigan
4099,9,True,Michigan,Michigan
4100,10,False,notInC,"Hastings, Michigan"
4101,2,True,M-37 (Michigan highway),M-37 (Michigan highway)
4102,9,True,"Charlotte, Michigan","Charlotte, Michigan"
4103,3,True,M-50 (Michigan highway),M-50 (Michigan highway)
4104,10,False,notInC,"Nashville, Michigan"
4105,5,True,M-66 (Michigan highway),M-66 (Michigan highway)
4106,9,True,Interstate 69 in Michigan,Interstate 69 in Michigan
4107,8,True,"Battle Creek, Michigan","Battle Creek, Michigan"
4108,2,True,Thornapple River,Thornapple River
4109,7,True,M-17 (Michigan highway),M-17 (Michigan highway)
4110,8,True,"Battle Creek, Michigan","Battle Creek, Michigan"
4111,1,True,M-78 (Michigan highway),M-78 (Michigan highway)
4112,5,True,M-14 (Michigan highway),M-14 (Michigan highway)
4113,3,True,"Vermontville Township, Michigan","Vermontville, Michigan"
4114,5,True,M-66 (Michigan highway),M-66 (Michigan highway)
4115,10,True,Ferry,Ferry
4116,5,True,"Sturgeon Bay, Wisconsin","Sturgeon Bay, Wisconsin"
4117,9,True,Wisconsin,Wisconsin
4118,1,True,Aleutian Islands,Aleutian Islands
4119,10,True,Kodiak Island,"Kodiak, Alaska"
4120,1,True,"Seldovia, Alaska","Seldovia, Alaska"
4121,1,True,"Port Lions, Alaska","Port Lions, Alaska"
4122,10,True,"Homer, Alaska","Homer, Alaska"
4123,4,True,"Kenai Peninsula Borough, Alaska",Kenai Peninsula
4124,3,True,Kodiak Island,Kodiak Island
4125,3,True,"Akutan, Alaska","Akutan, Alaska"
4126,1,True,"Chignik, Alaska","Chignik, Alaska"
4127,3,True,"Cold Bay, Alaska","Cold Bay, Alaska"
4128,1,True,"False Pass, Alaska","False Pass, Alaska"
4129,1,True,"King Cove, Alaska","King Cove, Alaska"
4130,8,True,"Sand Point, Alaska","Sand Point, Alaska"
4131,2,True,"Unalaska, Alaska","Unalaska, Alaska"
4132,1,True,Alipurduar subdivision,Alipurduar subdivision
4133,1,True,Jalpaiguri district,Jalpaiguri district
4134,5,True,West Bengal,West Bengal
4135,8,True,India,India
4136,1,True,Jaldapara National Park,Jaldapara National Park
4137,1,True,Indian rhinoceros,Indian rhinoceros
4138,5,True,North Bengal,North Bengal
4139,10,True,New Delhi,Delhi
4140,10,True,Kolkata,Kolkata
4141,9,True,Ranchi (Lok Sabha constituency),Ranchi
4142,10,True,Patna,Patna
4143,1,True,Birpara,Birpara
4144,1,True,Hasimara,Hasimara
4145,1,True,Alipurduar,Alipurduar
4146,1,True,Bagdogra Airport,Bagdogra Airport
4147,1,True,North Bengal State Transport Corporation,North Bengal State Transport Corporation
4148,7,True,Major League Baseball,Major League Baseball
4149,4,True,The Sports Network,The Sports Network
4150,10,True,ESPN,ESPN Major League Baseball
4151,2,True,Sunday Night Baseball,Sunday Night Baseball
4152,2,True,TSN2,TSN2
4153,10,True,Toronto Blue Jays,Toronto Blue Jays
4154,10,False,notInC,1984 Toronto Blue Jays season
4155,9,False,notInC,2009 Toronto Blue Jays season
4156,10,True,Montreal Expos,Montreal Expos
4157,7,False,notInC,1985 Montreal Expos season
4158,9,False,notInC,1999 Montreal Expos season
4159,7,False,notInC,2001 Montreal Expos season
4160,10,False,notInC,1984 Toronto Blue Jays season
4161,9,False,notInC,2009 Toronto Blue Jays season
4162,2,True,The Sports Network,The Sports Network
4163,10,False,notInC,1984 Minnesota Twins season
4164,10,False,notInC,1984 Toronto Blue Jays season
4165,7,False,notInC,1985 Toronto Blue Jays season
4166,10,True,Toronto Blue Jays,Toronto Blue Jays
4167,6,False,notInC,2002 Toronto Blue Jays season
4168,9,False,notInC,1993 Toronto Blue Jays season
4169,8,False,notInC,2000 Toronto Blue Jays season
4170,1,True,Baseball Tonight,Baseball Tonight
4171,1,True,Pat Tabler,Pat Tabler
4172,7,False,notInC,2010 Toronto Blue Jays season
4173,7,True,Labatt Brewing Company,Labatt Brewing Company
4174,10,False,notInC,1984 Toronto Blue Jays season
4175,8,False,notInC,2000 Toronto Blue Jays season
4176,10,True,Rogers Communications,Rogers Communications
4177,7,False,notInC,2001 Toronto Blue Jays season
4178,9,False,notInC,2009 Toronto Blue Jays season
4179,9,True,Goethe's Faust,Faust
4180,10,True,Canada,Canada
4181,7,True,Hockey Night in Canada,CBC Television
4182,1,True,Bridget Pastoor,Bridget Pastoor
4183,9,True,Member of the Legislative Assembly,Member of the Legislative Assembly
4184,1,True,Alberta Liberal Party,Alberta Liberal Party
4185,10,True,Edmonton,Edmonton
4186,8,True,Alberta,Alberta
4187,1,True,Edmonton—Strathcona,Edmonton—Strathcona
4188,5,True,notInKB,notInKB
4189,1,True,Campaign Politics,Campaign Politics
4190,10,True,Conservative Party of Canada,Conservative Party of Canada
4191,10,True,Member of Parliament,Member of Parliament
4192,1,True,Rahim Jaffer,Rahim Jaffer
4193,10,True,Alberta Liberal Party,Liberal Party of Canada
4194,10,True,Member of the Legislative Assembly,Member of the Legislative Assembly
4195,1,True,Debby Carlson,Debby Carlson
4196,10,True,Science fiction,Science fiction
4197,1,True,The Coyote Kings of the Space-Age Bachelor Pad,The Coyote Kings of the Space-Age Bachelor Pad
4198,2,True,Random House of Canada,Random House
4199,1,True,From the Notebooks of Dr. Brain,From the Notebooks of Dr. Brain
4200,1,True,"Malone, Wisconsin","Malone, Wisconsin"
4201,1,True,The Holyland (Wisconsin),The Holyland (Wisconsin)
4202,1,True,Wisconsin Historical Society,Wisconsin Historical Society
4203,6,True,"Sheboygan, Wisconsin","Sheboygan, Wisconsin"
4204,9,True,"Fond du Lac, Wisconsin","Fond du Lac, Wisconsin"
4205,9,True,"St. Cloud, Wisconsin","St. Cloud, Wisconsin"
4206,1,True,"Mount Calvary, Wisconsin","Mount Calvary, Wisconsin"
4207,2,True,Calvary (CRT station),"Calvary, Wisconsin"
4208,1,True,"Charlesburg, Wisconsin","Charlesburg, Wisconsin"
4209,2,True,"Dotyville, Wisconsin","Dotyville, Wisconsin"
4210,10,True,"St. Peter, Wisconsin","St. Peter, Wisconsin"
4211,10,True,"St. Joe, Wisconsin","St. Joe, Wisconsin"
4212,10,True,"Garnet, Wisconsin","Garnet, Wisconsin"
4213,8,True,"St. Anna, Wisconsin","St. Anna, Wisconsin"
4214,1,True,"Marytown, Wisconsin","Marytown, Wisconsin"
4215,6,True,"Johnsburg, Wisconsin","Johnsburg, Wisconsin"
4216,8,True,"Silica, Wisconsin","Silica, Wisconsin"
4217,9,True,Birmingham,Birmingham
4218,9,True,English people,England
4219,8,True,Worcestershire County Cricket Club,Worcestershire County Cricket Club
4220,1,True,Parvaz Mirza,Parvaz Mirza
4221,7,True,First-class cricket,First-class cricket
4222,2,True,Pakistan A cricket team,Pakistan A cricket team
4223,7,True,notInKB,notInKB
4224,10,False,notInKB,notInKB
4225,8,True,County Championship,County Championship
4226,8,True,Kent,Kent County Cricket Club
4227,1,True,notInKB,notInKB
4228,2,True,List A cricket,List A cricket
4229,10,False,notInKB,notInKB
4230,2,True,Stress fracture,Stress fracture
4231,10,False,notInKB,notInKB
4232,10,False,notInKB,notInKB
4233,6,True,Surrey County Cricket Club,Surrey County Cricket Club
4234,9,True,Leicestershire County Cricket Club,Leicestershire County Cricket Club
4235,10,False,notInKB,notInKB
4236,9,True,Association football,Player (game)
4237,5,True,National Professional Soccer League (1984–2001),National Professional Soccer League (1967)
4238,8,True,United States men's national soccer team,United States men's national soccer team
4239,1,True,KSV Hessen Kassel,KSV Hessen Kassel
4240,1,True,1. FC Pforzheim,1. FC Pforzheim
4241,1,True,SV Eintracht Trier 05,SV Eintracht Trier 05
4242,3,True,Pittsburgh Phantoms (NPSL),Pittsburgh Phantoms (NPSL)
4243,5,True,National Professional Soccer League (1967),National Professional Soccer League (1967)
4244,1,True,United Soccer Association,United Soccer Association
4245,1,True,Kansas City Spurs,Kansas City Spurs
4246,2,True,Rochester Lancers,Rochester Lancers
4247,1,True,Montreal Olympique,Montreal Olympique
4248,8,True,United States men's national soccer team,United States men's national soccer team
4249,8,True,Poland,Poland national football team
4250,1,True,Siegfried Stritzl,Siegfried Stritzl
4251,4,True,Bureau of Land Management,General Land Office
4252,10,True,Colorado,Colorado
4253,10,True,Utah,Utah
4254,3,True,White Mountain National Forest,United States National Forest
4255,1,True,notInKB,notInKB
4256,1,True,notInKB,notInKB
4257,1,True,notInKB,notInKB
4258,9,True,Colorado River,Colorado River
4259,5,True,"Manti, Utah","Manti, Utah"
4260,9,True,"Price, Utah","Price, Utah"
4261,1,True,"Sanpete County, Utah","Sanpete County, Utah"
4262,9,True,"Emery, Utah","Emery County, Utah"
4263,10,True,Utah,"Utah County, Utah"
4264,9,True,"Carbon County, Utah","Carbon County, Utah"
4265,10,True,"Sevier County, Utah","Sevier County, Utah"
4266,9,True,"Ephraim, Utah","Ephraim, Utah"
4267,10,True,"Ferron, Utah","Ferron, Utah"
4268,9,True,"Price, Utah","Price, Utah"
4269,10,True,FIS Alpine Ski World Cup,FIS Alpine Ski World Cup
4270,2,True,Alpine skiing,Alpine skiing
4271,9,True,Austria,Austria
4272,1,True,Annaberg-Lungötz,Annaberg-Lungötz
4273,10,True,Salzburg (state),Salzburg (state)
4274,10,False,notInKB,notInKB
4275,7,False,notInC,Alpine skiing at the Winter Olympics
4276,6,True,FIS Alpine World Ski Championships 2009,FIS Alpine World Ski Championships 2009
4277,5,False,notInC,FIS Alpine World Ski Championships 2011
4278,10,False,notInKB,notInKB
4279,10,False,notInKB,notInKB
4280,10,False,notInKB,notInKB
4281,1,True,Ted Ligety,Ted Ligety
4282,1,True,Stephan Eberharter,Stephan Eberharter
4283,10,False,notInKB,notInKB
4284,10,False,notInKB,notInKB
4285,2,True,Doctor of Philosophy,Doctor of Philosophy
4286,9,True,"New College, Oxford","New College, Oxford"
4287,7,True,University of Arizona,University of Arizona
4288,2,True,University of Copenhagen,University of Copenhagen
4289,2,True,University of Copenhagen,University of Copenhagen
4290,2,True,Natural History Museum of Denmark,Natural History Museum of Denmark
4291,1,True,Centre for Geogenetics,Centre for Geogenetics
4292,1,True,Murdoch University,Murdoch University
4293,1,True,Ancient DNA,Ancient DNA
4294,9,True,Science (journal),Science
4295,9,False,notInC,Nature
4296,2,True,Clovis culture,Clovis culture
4297,3,True,Native Americans in the United States,Indigenous peoples of the Americas
4298,1,True,notInKB,notInKB
4299,3,True,Giant squid,Giant squid
4300,10,True,Cricket,Cricket
4301,9,True,Boundary value problem,Boundary (cricket)
4302,1,True,Dougie Marillier,Dougie Marillier
4303,10,True,Australia national cricket team,Australia
4304,1,True,Glenn McGrath,Glenn McGrath
4305,1,True,Fielding (cricket),Fielding (cricket)
4306,8,True,India,India
4307,2,True,Limited overs cricket,One Day International
4308,3,True,notInKB,notInKB
4309,1,True,Zaheer Khan,Zaheer Khan
4310,1,True,Wicket-keeper,Wicket-keeper
4311,1,True,Brendon McCullum,Brendon McCullum
4312,3,True,Western Australia cricket team,Western Australia cricket team
4313,0,False,notInC,Ryan Campbell
4314,1,True,Robin Uthappa,Robin Uthappa
4315,1,True,Tillakaratne Dilshan,Tillakaratne Dilshan
4316,1,True,2009 ICC World Twenty20,2009 ICC World Twenty20
4317,2,True,Tillakaratne Dilshan,Dilscoop
4318,2,True,Archaeological culture,Archaeological culture
4319,10,True,Yazoo River,Yazoo River
