id,candidate_length,in_candidates,response,answer
6475,7,True,The New York Times Company,The New York Times
6476,7,True,The New York Times Company,The New York Times
6477,1,True,AdSense,AdSense
6478,9,True,New York City,New York City
6479,7,True,The New York Times,The New York Times
6480,8,False,notInC,AdSense
6481,9,True,Bing,Bing
6482,7,True,The New York Times,The New York Times
6483,10,True,The New York Times,The New York Times
6484,7,True,The New York Times,The New York Times
6485,7,True,The New York Times,The New York Times
6486,9,True,New York Times,New York City
6487,10,True,Time (magazine),Time (magazine)
6488,8,True,The New Yorker,New York City
6489,8,True,IPhone,IPhone
6490,10,False,notInC,Peter Norton Computing
6491,10,False,notInC,Peter Norton Computing
6492,10,True,Sexual intercourse,Sex
6493,7,True,Pornography,Pornography
6494,6,True,Adolescence,Adolescence
6495,10,True,Sexual intercourse,Sex
6496,9,True,YouTube,YouTube
6497,8,False,notInC,AdSense
6498,8,True,Facebook,Facebook
6499,9,True,Safari (web browser),Safari (web browser)
6500,9,True,Macintosh,Macintosh
6501,9,True,Safari (web browser),Safari (web browser)
6502,9,True,YouTube,YouTube
6503,10,False,notInC,Peter Norton Computing
6504,1,True,Pampers,Pampers
6505,9,True,Las Vegas,Las Vegas
6506,8,True,Birth,Birth
6507,10,True,New York City,Manhattan
6508,10,True,New York City,New York City
6509,8,True,United Parcel Service,United Parcel Service
6510,10,False,notInC,Maya Moore
6511,9,True,"Fresno, California","Fresno County, California"
6512,10,True,"Bakersfield, California","Bakersfield, California"
6513,3,True,Jerry Brown,Jerry Brown
6514,9,True,"Fresno, California","Fresno County, California"
6515,9,False,notInC,Legislature
6516,9,False,notInC,Legislature
6517,9,True,"Merced, California","Merced, California"
6518,10,True,"Bakersfield, California","Bakersfield, California"
6519,9,True,"Kings County, California","Kings County, California"
6520,8,True,"Hanford, California","Hanford, California"
6521,2,True,California High-Speed Rail,California High-Speed Rail Authority
6522,9,True,"Fresno, California","Fresno County, California"
6523,10,True,"Bakersfield, California","Bakersfield, California"
6524,10,False,notInC,Southern California
6525,9,True,San Francisco,San Francisco Bay Area
6526,9,True,Southern California,Southern California
6527,7,True,"Palmdale, California","Palmdale, California"
6528,7,True,Antelope Valley (Kern County),Antelope Valley
6529,5,True,Interstate 5 in California,Interstate 5
6530,9,True,"Kings County, California","Kings County, California"
6531,9,True,"Fresno, California","Fresno County, California"
6532,10,True,"Bakersfield, California","Bakersfield, California"
6533,2,True,California High-Speed Rail,California High-Speed Rail Authority
6534,1,True,Federal Railroad Administration,Federal Railroad Administration
6535,9,True,Central Valley (California),Central Valley (California)
6536,2,True,California High-Speed Rail,California High-Speed Rail Authority
6537,10,True,Republican Party (United States),Republican Party (United States)
6538,10,True,United States Congress,United States Congress
6539,10,False,notInC,Southern California
6540,10,False,notInC,The Fresno Bee
6541,1,True,Disqus,Disqus
6542,3,True,Citigroup,Citigroup
6543,8,True,Grading (education),Grading (education)
6544,5,True,Citibank,Citigroup
6545,5,True,Citibank,Citigroup
6546,10,True,Technology,Technology
6547,1,True,Branch (banking),Branch (banking)
6548,10,True,Human resources,Human resource management
6549,2,True,Emirati people,United Arab Emirates
6550,9,True,Middle East,Middle East
6551,10,True,Dubai,Dubai
6552,1,True,Injaz,Injaz
6553,5,True,Citibank,Citigroup
6554,5,True,Citibank,Citigroup
6555,1,True,Injaz,Injaz
6556,5,True,Citibank,Citigroup
6557,4,True,Emirati people,United Arab Emirates
6558,1,True,Injaz,Injaz
6559,5,True,Citigroup,Citigroup
6560,5,True,Citigroup,Citigroup
6561,5,True,Citigroup,Citigroup
6562,1,True,Financial literacy,Financial literacy
6563,2,True,Microfinance,Microfinance
6564,1,True,Injaz,Injaz
6565,1,True,Junior Achievement,Junior Achievement
6566,1,True,Injaz,Injaz
6567,1,True,Injaz,Injaz
6568,1,True,Injaz,Injaz
6569,9,True,MENA,MENA
6570,1,True,Injaz,Injaz
6571,4,False,notInC,Encore (TV channel)
6572,5,True,Grand Hyatt Dubai,Hyatt
6573,9,True,Dubai Electricity and Water Authority,Dewa 19
6574,1,True,Airbus A380,Airbus A380
6575,9,True,Germany,Germany
6576,10,True,Americas,Americas
6577,6,True,United Arab Emirates,Emirate
6578,9,True,Kuwait,Kuwait
6579,10,True,Persian Gulf,Persian Gulf
6580,7,True,Southern United States,Southern United States
6581,9,True,Saudi Arabia,Saudi Arabia
6582,9,True,Iraq,Iraq
6583,9,True,Iran,Iran
6584,10,True,Portrait photography,Portrait
6585,9,True,Nature photography,Landscape
6586,10,True,Seattle,Cityscape
6587,3,True,California,California
6588,1,False,notInC,Winter sport
6589,9,True,Germany,Germany
6590,10,True,Japan,Japan
6591,6,True,Malaysia,Malaysia
6592,8,True,Poland,Poland
6593,9,True,Romania,Romania
6594,8,True,Netherlands,Netherlands
6595,10,True,New Zealand,New Zealand
6596,8,True,India,India
6597,6,True,Switzerland,Switzerland
6598,8,True,Canada,Canada
6599,8,True,Sweden,Sweden
6600,9,True,Iran,Iran
6601,10,True,Italy,Italy
6602,8,True,Singapore,Singapore
6603,7,True,Belgium,Belgium
6604,4,True,North Korea,North Korea
6605,8,True,Pyongyang,Pyongyang
6606,10,False,notInC,Audition (1999 film)
6607,1,True,Eihi Shiina,Eihi Shiina
6608,10,True,Tokyo,Tokyo
6609,10,True,Tokyo,Tokyo
6610,10,True,Tokyo,Tokyo
6611,10,True,Tokyo,Tokyo
6612,10,True,X-Men,X-Men
6613,1,True,Yoshihiro Nishimura,Yoshihiro Nishimura
6614,1,True,Media Blasters,Media Blasters
6615,10,False,notInC,Yoshihiro Nishimura
6616,10,False,notInC,Yoshihiro Nishimura
6617,1,True,Tak Sakaguchi,Tak Sakaguchi
6618,1,True,Ryuhei Kitamura,Ryuhei Kitamura
6619,10,True,Versus (film),Versus (film)
6620,10,False,notInC,Yoshihiro Nishimura
6621,9,True,Eihi Shiina,Eihi Shiina
6622,3,True,David Cronenberg,David Cronenberg
6623,3,True,Takashi Miike,Takashi Miike
6624,10,False,notInC,Yoshihiro Nishimura
6625,9,True,God,God
6626,2,True,Braindead (film),Braindead (film)
6627,10,False,notInC,Yoshihiro Nishimura
6628,9,True,David Prowse,Darth Vader
6629,8,True,Starship Troopers (film),Starship Troopers (film)
6630,10,False,notInC,Yoshihiro Nishimura
6631,10,False,notInC,Yoshihiro Nishimura
6632,1,True,Battlefield Baseball,Battlefield Baseball
6633,10,False,notInC,Yoshihiro Nishimura
6634,10,False,notInC,Yoshihiro Nishimura
6635,10,False,notInC,Yoshihiro Nishimura
6636,10,True,Japan,Japan
6637,10,True,Japanese language,Japan
6638,10,True,Dolby Laboratories,Dolby Laboratories
6639,9,True,English language,England
6640,10,True,Dolby Laboratories,Dolby Laboratories
6641,10,True,Japanese language,Japan
6642,9,True,English language,England
6643,10,True,Japan,Japan
6644,10,True,Australia (2008 film),Australia
6645,1,True,The Machine Girl,The Machine Girl
6646,1,True,Tokyo Gore Police,Tokyo Gore Police
6647,1,True,The Machine Girl,The Machine Girl
6648,10,True,Australia,Australia
6649,10,True,Australia,Australia
6650,9,True,Fashion,Fashion
6651,10,True,Australia,Australia
6652,1,True,T-shirt,T-shirt
6653,1,True,Indigenous Australian art,Indigenous Australian art
6654,10,True,Australia,Australia
6655,8,True,Outback Steakhouse,Outback
6656,2,True,Fashion,Australiana (single)
6657,10,True,Teddy bear,Bear
6658,9,True,"Buffalo, New York","Buffalo, New York"
6659,2,True,Dog Breed,Dog breed
6660,10,True,Elephant,Elephant
6661,10,True,Rhinoceros,Rhinoceros
6662,10,True,Angel (Buffy the Vampire Slayer),Angel
6663,10,True,Fantasy,Fantasy
6664,9,True,Celts,Celtic F.C.
6665,10,True,Native Americans in the United States,Race and ethnicity in the United States Census
6666,10,True,New Zealand,New Zealand
6667,7,True,American frontier,American frontier
6668,1,True,Steam locomotive,Steam locomotive
6669,9,True,Wombat,Wombat
6670,9,True,Fox,Fox Broadcasting Company
6671,10,True,Australia,Australia
6672,1,True,T-shirt,T-shirt
6673,2,True,Koala & Kangaroo,Australiana (single)
6674,1,True,Indigenous Australian art,Indigenous Australian art
6675,9,True,Aboriginal Australians,Indigenous Australians
6676,10,True,Germany,Germany
6677,7,True,notInKB,notInKB
6678,7,True,World War II,World War II
6679,10,True,Europe,Europe
6680,1,True,Michael Kitchen,Michael Kitchen
6681,9,True,Sussex,Sussex
6682,9,True,Lawrence Summers,"Summers County, West Virginia"
6683,10,True,Hastings,Hastings
6684,10,True,Nazi Germany,Germany
6685,1,True,The White Feather,The White Feather
6686,1,True,notInKB,notInKB
6687,2,False,notInKB,notInKB
6688,9,True,Wales,Wales national rugby union team
6689,10,True,New Zealand,New Zealand
6690,6,True,New Zealand,New Zealand national rugby union team
6691,10,True,European theatre of World War II,Europe
6692,9,True,Wales,Wales national rugby union team
6693,3,True,notInKB,notInKB
6694,8,True,Cinderella (1950 film),Cinderella
6695,8,True,Cinderella,Cinderella
6696,9,True,Kingdom of the Netherlands,Monarchy
6697,8,True,Cinderella,Cinderella
6698,1,True,Geraldine McEwan,Geraldine McEwan
6699,10,True,Agatha Christie,Agatha Christie
6700,1,True,Miss Marple,Miss Marple
6701,10,True,Miss Marple,Miss Marple
6702,5,True,Miss Marple,Miss Marple
6703,5,True,Miss Marple,Miss Marple
6704,9,False,notInC,"James Taylor (cricketer, born 1990)"
6705,9,True,Leicestershire County Cricket Club,Leicestershire County Cricket Club
6706,9,True,County Championship,Football League Championship
6707,8,True,Winston Churchill,Winston Churchill
6708,9,True,Mecca,Mecca
6709,9,True,Leicestershire County Cricket Club,Leicestershire County Cricket Club
6710,8,True,Kent,Kent County Cricket Club
6711,6,True,Surrey County Cricket Club,Surrey County Cricket Club
6712,6,True,Surrey County Cricket Club,Surrey County Cricket Club
6713,10,True,England cricket team,England cricket team
6714,10,True,England cricket team,England cricket team
6715,9,True,Christmas,Christmas
6716,10,True,England cricket team,England cricket team
6717,1,True,Kevin Pietersen,Kevin Pietersen
6718,6,True,Surrey County Cricket Club,Surrey County Cricket Club
6719,6,True,Kevin Pietersen,Kevin Pietersen
6720,9,True,Warwickshire County Cricket Club,Warwickshire County Cricket Club
6721,10,True,England cricket team,England cricket team
6722,1,True,Chris Woakes,Chris Woakes
6723,8,True,Kent County Cricket Club,Kent County Cricket Club
6724,9,True,Durham County Cricket Club,Durham County Cricket Club
6725,9,True,Middlesex County Cricket Club,Middlesex County Cricket Club
6726,5,False,notInC,James Tomlinson
6727,9,True,Hampshire,Hampshire County Cricket Club
6728,1,True,James Tomlinson,James Tomlinson
6729,6,False,notInC,James Tomlinson
6730,10,True,England cricket team,England cricket team
6731,10,True,James Tomlinson,James Tomlinson
6732,9,True,Somerset County Cricket Club,Somerset County Cricket Club
6733,10,True,South Africa national cricket team,South Africa
6734,1,True,Vernon Philander,Vernon Philander
6735,9,True,Vernon Philander,Vernon Philander
6736,5,True,Indian Premier League,Indian Premier League
6737,10,True,England,England cricket team
6738,10,True,Australia,Australia national cricket team
6739,8,True,India,India national cricket team
6740,8,True,Pakistan,Pakistan national cricket team
6741,6,True,Sri Lanka,Sri Lanka national cricket team
6742,8,True,Bangladesh,Bangladesh national cricket team
6743,9,True,West Indies,West Indies cricket team
6744,8,True,South Africa,South Africa national cricket team
6745,10,True,New Zealand,New Zealand national cricket team
6746,5,True,Kenya,Kenya national cricket team
6747,10,True,Europe,Europe
6748,9,True,International Cricket Council,International Cricket Council
6749,3,True,JavaScript,JavaScript
6750,3,True,JavaScript,JavaScript
6751,2,True,Sugar substitute,Sugar substitute
6752,1,True,Calcium caseinate,Calcium caseinate
6753,1,False,notInC,Whey protein isolate
6754,1,True,Glycerol,Glycerol
6755,2,True,Coating,Coating
6756,1,True,Maltitol,Maltitol
6757,1,True,notInKB,notInKB
6758,1,True,Chocolate liquor,Chocolate liquor
6759,1,True,Casein,Casein
6760,1,True,Flavor,Flavor
6761,10,True,Salt,Salt
6762,1,True,Rice flour,Rice flour
6763,2,True,Calcium carbonate,Calcium carbonate
6764,1,True,Peanut flour,Peanut flour
6765,1,True,Flavor,Flavor
6766,1,True,Tricalcium phosphate,Tricalcium phosphate
6767,10,True,Salt,Salt
6768,2,True,Ascorbic acid,Ascorbic acid
6769,1,True,Nicotinamide,Nicotinamide
6770,1,True,Zinc oxide,Zinc oxide
6771,1,True,Retinyl palmitate,Retinyl palmitate
6772,1,True,Pantothenic acid,Pantothenic acid
6773,1,True,Pyridoxine,Pyridoxine
6774,2,True,Riboflavin,Riboflavin
6775,1,True,Folic acid,Folic acid
6776,3,True,Biotin,Biotin
6777,1,True,Potassium iodide,Potassium iodide
6778,4,True,Vitamin B12,Vitamin B12
6779,1,True,Absentia (film),Absentia (film)
6780,8,True,Sweden,Sweden
6781,2,True,Let the Right One In (film),Let the Right One In (film)
6782,1,True,Absentia (film),Absentia (film)
6783,8,True,Los Angeles,Louisiana
6784,1,True,Absentia (film),Absentia (film)
6785,1,True,Absentia (film),Absentia (film)
6786,1,True,Absentia (film),Absentia (film)
6787,4,True,Doug Jones (actor),Doug Jones (actor)
6788,9,False,notInC,Doug Jones (actor)
6789,1,True,Abe Sapien,Abe Sapien
6790,8,True,Hellboy,Hellboy (film)
6791,1,True,Pan's Labyrinth,Pan's Labyrinth
6792,9,False,notInC,Hush (2005 film)
6793,8,True,Buffy the Vampire Slayer,Buffy the Vampire Slayer
6794,9,False,notInC,Doug Jones (actor)
6795,1,True,Absentia (film),Absentia (film)
6796,1,True,Absentia (film),Absentia (film)
6797,1,True,Absentia (film),Absentia (film)
6798,1,True,Absentia (film),Absentia (film)
6799,1,True,Guillermo del Toro,Guillermo del Toro
6800,7,True,Mimic (film),Mimic (film)
6801,3,True,Guillermo del Toro,Guillermo del Toro
6802,5,True,Cronos (film),Cronos (film)
6803,1,True,Absentia (film),Absentia (film)
6804,10,True,Mick Foley,Foley (filmmaking)
6805,1,True,Absentia (film),Absentia (film)
6806,1,True,Absentia (film),Absentia (film)
6807,2,True,Kickstarter,Kickstarter
6808,1,True,notInKB,notInKB
6809,8,True,Cinematographer,Cinematographer
6810,8,True,Canon Inc.,Canon Inc.
6811,8,True,Canon Inc.,Canon Inc.
6812,9,True,Lens (optics),Lens (optics)
6813,1,True,Steadicam,Steadicam
6814,4,True,Paranormal Activity (film series),Paranormal Activity
6815,1,True,The Blair Witch Project,The Blair Witch Project
6816,1,True,Absentia (film),Absentia (film)
6817,1,True,Absentia (film),Absentia (film)
6818,1,True,Absentia (film),Absentia (film)
6819,4,True,Fangoria,Fangoria
6820,7,True,Las Vegas,Las Vegas
6821,4,True,Nevada,Southern Nevada
6822,7,True,Las Vegas Valley,Las Vegas
6823,4,True,United States Department of Education,No Child Left Behind Act
6824,1,True,Clark County School District,Clark County School District
6825,3,True,Cobb County School District,Charleston County School District
6826,10,False,notInC,Southern Nevada
6827,10,False,notInC,Southern Nevada
6828,1,True,Steven Horsford,Steven Horsford
6829,10,False,notInC,Southern Nevada
6830,1,True,Clark County School District,Clark County School District
6831,1,True,Clark County School District,Clark County School District
6832,10,True,"Clark County, Nevada","Clark County, Nevada"
6833,3,False,notInC,Clark County School District
6834,3,False,notInC,Clark County School District
6835,10,True,"Clark County, Nevada","Clark County, Nevada"
6836,10,True,English language,English language
6837,8,True,ELL,Ell
6838,1,True,Individualized Education Program,Individualized Education Program
6839,9,True,Institute for Political Studies – Catholic University of Portugal,Individualized Education Program
6840,3,False,notInC,Clark County School District
6841,10,True,"Clark County, Nevada","Clark County, Nevada"
6842,10,False,notInC,Southern Nevada
6843,1,True,Clark County School District,Clark County School District
6844,3,False,notInC,Clark County School District
6845,1,True,Clark County School District,Clark County School District
6846,3,False,notInC,Clark County School District
6847,3,False,notInC,Clark County School District
6848,3,False,notInC,Clark County School District
6849,2,True,Sales tax,Sales tax
6850,1,True,Property tax,Property tax
6851,10,True,Allentown School District,School district
6852,1,True,Nevada,Nevada
6853,4,True,Jim Gibbons (U.S. politician),Jim Gibbons (U.S. politician)
6854,1,True,Nevada,Nevada
6855,10,True,California,California
6856,2,True,Charter schools in the United States,Charter school
6857,10,True,"Clark County, Nevada","Clark County, Nevada"
6858,10,True,California,California
6859,10,True,"Clark County, Nevada","Clark County, Nevada"
6860,10,True,"Clark County, Nevada","Clark County, Nevada"
6861,9,True,Jim Gibbons (U.S. politician),Jim Gibbons (U.S. politician)
6862,3,False,notInC,State legislature
6863,10,True,Television network,Television
6864,4,True,Radio programming,Radio programming
6865,8,True,Fox News Channel,Fox News Channel
6866,6,True,The O'Reilly Factor,Bill O'Reilly (political commentator)
6867,10,True,Los Angeles,Los Angeles
6868,1,True,Lee Baca,Lee Baca
6869,7,True,Paris Hilton,Paris Hilton
6870,2,True,Disappearance of Natalee Holloway,Disappearance of Natalee Holloway
6871,10,True,Michael Jackson,Michael Jackson
6872,8,True,Fox News Channel,Fox News Channel
6873,10,True,Michael Jackson,Michael Jackson
6874,1,True,Linda Vester,Linda Vester
6875,1,True,DaySide,DaySide
6876,1,True,Fox News Live,Fox News Live
6877,1,True,Terri Schiavo case,Terri Schiavo case
6878,10,True,Michael Jackson,Michael Jackson
6879,9,True,Fox News Channel,Fox Broadcasting Company
6880,10,True,Michael Jackson,Michael Jackson
6881,7,True,MSNBC,MSNBC
6882,2,True,TruTV,TruTV
6883,4,True,CNN International,CNN International
6884,5,True,"Coachella, California",Coachella Valley
6885,10,True,California,California
6886,10,True,California,California
6887,5,True,Criminal law,Criminal law
6888,9,True,AV (cyclecar),Instant-runoff voting
6889,1,True,notInKB,notInKB
6890,1,True,"Virginia Beach, Virginia","Virginia Beach, Virginia"
6891,2,True,Florida,Florida
6892,3,True,California,California
6893,2,True,West Bank,West Bank
6894,1,True,Peter Shumlin,Peter Shumlin
6895,1,False,notInC,Scott Walker (politician)
6896,3,True,Singapore,Singapore
6897,10,True,Chase (bank),Chase (bank)
6898,9,True,Internal Revenue Service,Internal Revenue Service
6899,10,True,Toronto,Toronto
6900,4,False,notInC,Houston
6901,1,True,Houston,Houston
6902,3,True,California,California
6903,1,True,Australian Securities and Investments Commission,Australian Securities and Investments Commission
6904,10,True,Manila,Manila
6905,1,True,Bank One Corporation,Bank One Corporation
6906,9,True,Marv Levy,"Levy County, Florida"
6907,1,True,Minnesota,Minnesota
6908,1,True,Houston,Houston
6909,1,True,Freddie Mac,Freddie Mac
6910,2,True,Toronto,Toronto
6911,7,True,Myspace,Myspace
6912,10,True,University of Tennessee,University of Tennessee
6913,10,True,"Knoxville, Tennessee","Knoxville, Tennessee"
6914,1,True,Ameriquest Mortgage,Ameriquest Mortgage
6915,10,True,Mitsubishi Motors,Mitsubishi
6916,3,True,California,California
6917,5,True,Citibank,Citigroup
6918,9,True,Visa Debit,Visa Inc.
6919,10,True,Comcast SportsNet,Comcast
6920,1,True,Houston,Houston
6921,10,True,Dubai,Dubai
6922,1,True,T-Mobile,T-Mobile
6923,4,True,London,London
6924,2,True,Florida,Florida
6925,7,False,notInC,Bank
6926,9,True,Bernhard Riemann,Bernhard Riemann
6927,10,False,notInC,John H. Hubbard
6928,9,True,Abstract (summary),Abstract (summary)
6929,9,False,notInC,Metre
6930,9,True,Multi-level cell,Multi-level cell
6931,1,True,Transfer operator,Transfer operator
6932,10,False,notInC,Fields Medal
6933,8,True,Stony Brook University,Stony Brook University
6934,7,True,W,Watt
6935,7,True,Watt,Watt
6936,7,True,Watt,Watt
6937,9,True,Abstract (summary),Abstract (summary)
6938,9,False,notInC,Q factor
6939,9,False,notInC,Q factor
6940,9,False,notInC,Q factor
6941,9,False,notInC,Q factor
6942,9,False,notInC,Q factor
6943,9,False,notInC,Q factor
6944,9,False,notInC,Q factor
6945,9,True,Abstract (summary),Abstract (summary)
6946,9,True,Abstract (summary),Abstract (summary)
6947,1,True,notInKB,notInKB
6948,9,True,A Treatise of Human Nature (Abstract),Abstract (summary)
6949,1,True,Diophantine equation,Diophantine equation
6950,9,True,Abstract (summary),Abstract (summary)
6951,9,True,Abstract (summary),Abstract (summary)
6952,10,True,notInKB,notInKB
6953,9,True,A Treatise of Human Nature (Abstract),Abstract (summary)
6954,9,True,A Treatise of Human Nature (Abstract),Abstract (summary)
6955,8,True,Cantor set,Georg Cantor
6956,8,True,Cantor set,Georg Cantor
6957,6,True,notInKB,notInKB
6958,6,True,notInKB,notInKB
6959,9,True,Abstract type,Abstract (summary)
6960,6,True,Hamiltonian mechanics,Hamiltonian mechanics
6961,1,True,Diophantine equation,Diophantine equation
6962,1,True,Amie Wilkinson,Amie Wilkinson
6963,9,True,Abstract (summary),Abstract (summary)
6964,9,True,A Treatise of Human Nature (Abstract),Abstract (summary)
6965,2,True,John H. Hubbard,John H. Hubbard
6966,9,True,A Treatise of Human Nature (Abstract),Abstract (summary)
6967,9,True,Julia set,Julia set
6968,9,True,Julia (daughter of Julius Caesar),Julia set
6969,1,True,.dwg,.dwg
6970,1,True,AutoCAD DXF,AutoCAD DXF
6971,8,True,BMP file format,BMP file format
6972,7,True,notInKB,notInKB
6973,5,True,Tagged Image File Format,Tagged Image File Format
6974,8,True,notInKB,notInKB
6975,9,True,Portable Network Graphics,Portable Network Graphics
6976,8,True,Red,Red
6977,10,False,notInC,Golf course
6978,3,True,NTSC,NTSC
6979,8,True,CD-ROM,Compact disc
6980,9,True,Java (programming language),Java (programming language)
6981,8,True,Shaman (character class),Shamanism
6982,8,True,HTML,HTML
6983,1,True,Exchangeable image file format,Exchangeable image file format
6984,1,True,.dwg,.dwg
6985,1,True,notInKB,notInKB
6986,1,True,.dwg,.dwg
6987,1,True,notInKB,notInKB
6988,1,True,AutoCAD DXF,AutoCAD DXF
6989,1,True,notInKB,notInKB
6990,4,True,AutoCAD,AutoCAD
6991,1,True,.dwg,.dwg
6992,1,True,AutoCAD DXF,AutoCAD DXF
6993,9,True,Data warehouse,Data warehouse
6994,7,True,Druid,Druid
6995,1,True,ACDSee,ACDSee
6996,1,True,ACDSee,ACDSee
6997,10,False,notInKB,notInKB
6998,1,False,notInC,Desktop computer
6999,10,True,Microsoft Windows,Microsoft Windows
7000,4,True,AutoCAD,AutoCAD
7001,4,True,AutoCAD,AutoCAD
7002,4,True,AutoCAD,AutoCAD
7003,4,True,AutoCAD,AutoCAD
7004,1,True,ActiveX,ActiveX
7005,4,True,AutoCAD,AutoCAD
7006,1,True,.dwg,.dwg
7007,1,True,AutoCAD DXF,AutoCAD DXF
7008,1,True,.dwg,.dwg
7009,1,True,AutoCAD DXF,AutoCAD DXF
7010,1,True,.dwg,.dwg
7011,1,True,AutoCAD DXF,AutoCAD DXF
7012,1,True,AutoCAD DXF,AutoCAD DXF
7013,1,True,.dwg,.dwg
7014,4,True,AutoCAD,AutoCAD
7015,4,True,AutoCAD,AutoCAD
7016,1,True,South Asian sweets,South Asian sweets
7017,8,True,India,India
7018,10,True,Indian people,India
7019,8,True,India,India
7020,8,True,India,India
7021,8,True,India,India
7022,9,True,Flower,Flower
7023,8,True,Wedding anniversary,Anniversary
7024,8,True,India,India
7025,9,True,Ahmedabad,Ahmedabad
7026,10,True,Surat,Surat
7027,4,True,Rajkot,Rajkot
7028,9,True,Mumbai,Mumbai
7029,7,True,Mumbai,Mumbai
7030,7,True,Gujarat,Gujarat
7031,10,True,Chennai,Chennai
7032,10,True,Hyderabad (Lok Sabha constituency),Hyderabad
7033,10,True,New Delhi,New Delhi
7034,9,True,New Delhi,New Delhi
7035,7,True,Pune,Pune
7036,10,True,Agra,Agra
7037,10,True,Kolkata,Kolkata
7038,10,True,Kolkata,Kolkata
7039,10,True,Bangalore,Bangalore
7040,8,True,Kerala,Kerala
7041,10,True,West Punjab,"Punjab, India"
7042,9,True,Jaipur,Jaipur
7043,1,True,Noida,Noida
7044,1,True,Secunderabad,Secunderabad
7045,8,True,Amritsar,Amritsar
7046,8,True,Chandigarh,Chandigarh
7047,10,True,Indore,Indore
7048,3,True,Ajitgarh,Ajitgarh
7049,10,True,Patna,Patna
7050,8,True,India,India
7051,5,True,Stanley Kubrick,Stanley Kubrick
7052,2,True,Andrei Tarkovsky,Andrei Tarkovsky
7053,9,True,Solaris (1972 film),Solaris (1972 film)
7054,9,True,Russia,Russia
7055,2,True,Steven Soderbergh,Steven Soderbergh
7056,10,True,John Carpenter,John Carpenter
7057,9,True,Dark Star (film),Dark Star (film)
7058,1,True,Douglas Trumbull,Douglas Trumbull
7059,5,True,Silent Running,Silent Running
7060,10,True,Cinema of the United Kingdom,United Kingdom
7061,2,True,Danny Boyle,Danny Boyle
7062,10,True,Sunshine (2007 film),Sunshine (2007 film)
7063,1,True,Alex Garland,Alex Garland
7064,9,True,Earth,Earth
7065,10,False,notInC,Danny Boyle
7066,9,False,notInC,Alex Garland
7067,10,True,James Cameron,James Cameron
7068,5,True,Michael Bay,Michael Bay
7069,10,True,Sunshine (2007 film),Sunshine (2007 film)
7070,10,True,Common Gateway Interface,Computer-generated imagery
7071,9,True,Christmas,Christmas
7072,7,True,Minority Report (film),Minority Report (film)
7073,10,True,Sunshine (2007 film),Sunshine (2007 film)
7074,9,True,Alien (film),Alien (film)
7075,10,True,Sunshine (2007 film),Sunshine (2007 film)
7076,10,True,HAL (software),HAL 9000
7077,5,True,Silent Running,Silent Running
7078,1,True,Rose Byrne,Rose Byrne
7079,1,True,Benedict Wong,Benedict Wong
7080,1,True,Michelle Yeoh,Michelle Yeoh
7081,1,True,Hiroyuki Sanada,Hiroyuki Sanada
7082,1,True,Cillian Murphy,Cillian Murphy
7083,10,True,United States,United States
7084,10,True,Chris Evans (actor),Chris Evans (actor)
7085,10,True,Sunshine (2007 film),Sunshine (2007 film)
7086,9,True,God,God
7087,4,False,notInC,Bruce Almighty
7088,10,False,notInC,Danny Boyle
7089,9,False,notInC,Alex Garland
7090,10,True,United Kingdom,United Kingdom
7091,10,True,Sunshine (2007 film),Sunshine (2007 film)
7092,8,True,Wales,Wales
7093,9,True,Dylan Thomas,Dylan Thomas
7094,1,True,The Edge of Love,The Edge of Love
7095,10,False,notInC,Dylan Thomas
7096,1,True,Matthew Rhys,Matthew Rhys
7097,1,True,Caitlin Thomas,Caitlin Thomas
7098,1,True,Sienna Miller,Sienna Miller
7099,1,True,Rufus Sewell,Rufus Sewell
7100,10,False,notInC,Dylan Thomas
7101,9,True,Caitlin Thomas,Caitlin Thomas
7102,3,True,Pride & Prejudice (2005 film),Keira Knightley
7103,1,True,Jules and Jim,Jules and Jim
7104,7,True,Hello (magazine),Hello (magazine)
7105,1,True,Cillian Murphy,Cillian Murphy
7106,10,True,Bob Dylan,Dylan Thomas
7107,9,False,notInC,Cillian Murphy
7108,8,True,Wales,Wales
7109,9,True,Greece,Greece
7110,10,True,Keira Knightley,Keira Knightley
7111,10,True,Keira Knightley,Keira Knightley
7112,1,True,John Maybury,John Maybury
7113,9,False,notInC,Sienna Miller
7114,10,True,Keira Knightley,Keira Knightley
7115,10,True,Keira Knightley,Keira Knightley
7116,9,True,World War II,World War II
7117,10,True,Keira Knightley,Keira Knightley
7118,1,True,The Edge of Love,The Edge of Love
7119,9,True,Caitlin Thomas,Caitlin Thomas
7120,10,True,Bob Dylan,Dylan Thomas
7121,9,True,Caitlin Thomas,Caitlin Thomas
7122,10,True,Dylan Thomas,Dylan Thomas
7123,10,False,notInC,Dylan Thomas
7124,8,True,Do it yourself,Do it yourself
7125,1,True,Kathmandu,Kathmandu
7126,2,True,Kathmandu Valley,Kathmandu Valley
7127,2,True,Pashupati,Pashupatinath Temple
7128,2,True,notInKB,notInKB
7129,3,True,Bhaktapur,Bhaktapur
7130,3,True,Bhaktapur,Bhaktapur
7131,2,True,Nagarkot,Nagarkot
7132,6,True,Nepal,Nepal
7133,7,True,Kathmandu,Kathmandu Valley
7134,6,True,Nepal,Nepal
7135,2,True,Nagarkot,Nagarkot
7136,7,True,Himalayas,Himalayas
