id,candidate_length,in_candidates,response,answer
5791,10,True,notInKB,notInKB
5792,1,True,MoneyWeek,MoneyWeek
5793,10,True,notInKB,notInKB
5794,7,True,Higher education,Higher education
5795,6,True,English studies,England
5796,1,True,notInKB,notInKB
5797,1,True,notInKB,notInKB
5798,6,True,Alma Mater (Dartmouth College),Alma mater (song)
5799,8,False,notInC,Golf course
5800,3,True,Doctor of Philosophy,Doctor of Philosophy
5801,2,True,MTV,MTV
5802,1,True,notInKB,notInKB
5803,1,True,Higher education in the United States,Higher education in the United States
5804,5,True,notInKB,notInKB
5805,7,True,United States,United States
5806,1,True,Office of National Drug Control Policy,Office of National Drug Control Policy
5807,9,True,United States,United States
5808,8,True,Microsoft,Microsoft
5809,6,True,Georgetown University,Georgetown University
5810,9,True,Early modern France,France
5811,9,True,Paris,Paris
5812,9,True,Early modern France,France
5813,3,True,Samford University,Samford University
5814,9,True,"Birmingham, Alabama","Birmingham, Alabama"
5815,8,True,Al Jazeera,American League
5816,7,True,Professor Farnsworth,Professor
5817,9,True,Stanford Graduate School of Education,Stanford University
5818,6,True,Mini (Mark I),Mini (marque)
5819,1,True,Newsquest,Newsquest
5820,9,True,Mercedes-Benz,Mercedes-Benz
5821,1,True,Newsquest,Newsquest
5822,7,True,BMW,BMW
5823,7,True,BMW,BMW
5824,1,True,notInKB,notInKB
5825,6,True,BMW Z4,BMW Z4
5826,6,True,Mini (Mark I),Mini (marque)
5827,10,True,notInKB,notInKB
5828,6,True,Metropolitan Borough of Wirral,Wirral Peninsula
5829,10,True,Cornwall,Cornwall
5830,9,True,"Bristol, England",Bristol
5831,6,True,County Kildare,County Kildare
5832,8,True,County Kildare,County Kildare
5833,1,True,notInKB,notInKB
5834,6,True,Kilcullen,Kilcullen
5835,6,True,Mini (Mark I),Mini (marque)
5836,1,True,Help for Heroes,Help for Heroes
5837,6,True,Mini (Mark I),Mini (marque)
5838,9,True,West Yorkshire,Yorkshire
5839,3,True,Halfords,Halfords
5840,6,True,Mini (Mark I),Mini (marque)
5841,6,True,Mini (Mark I),Mini (marque)
5842,6,True,Mini (Mark I),Mini (marque)
5843,4,True,Longbridge plant,Longbridge
5844,7,True,British Motor Corporation,British Motor Corporation
5845,6,True,Mini (Mark I),Mini (marque)
5846,7,True,British Motor Corporation,British Motor Corporation
5847,6,True,Mini (Mark I),Mini (marque)
5848,10,True,notInKB,notInKB
5849,7,True,Europe,Europe
5850,9,True,Zürich,Zürich
5851,9,True,Switzerland,Switzerland
5852,8,True,"Morrisville, North Carolina","Morrisville, North Carolina"
5853,2,True,North Carolina,North Carolina
5854,9,True,Zürich,Zürich
5855,9,True,Switzerland,Switzerland
5856,8,True,"Morrisville, North Carolina","Morrisville, North Carolina"
5857,2,True,North Carolina,North Carolina
5858,9,True,Doctor of Medicine,Doctor of Medicine
5859,7,True,Europe,Europe
5860,7,True,Europe,Europe
5861,9,True,Zürich,Zürich
5862,1,True,notInKB,notInKB
5863,10,True,"Bern, Switzerland",Bern
5864,9,True,Switzerland,Switzerland
5865,3,True,Internal medicine,Internal medicine
5866,1,True,University of Mainz,University of Mainz
5867,7,True,University of Toronto Faculty of Medicine,Medical school
5868,10,True,notInKB,notInKB
5869,4,True,notInKB,notInKB
5870,3,True,Internal medicine,Internal medicine
5871,7,True,Europe,Europe
5872,1,True,Clinical trial management system,Clinical trial management system
5873,9,True,North Carolina,North Carolina
5874,9,True,"BadLLM: Boulder, Colorado","Boulder, Colorado"
5875,1,True,"Overland Park, Kansas","Overland Park, Kansas"
5876,9,True,Zürich,Zürich
5877,7,True,Munich,Munich
5878,3,True,Tel Aviv,Tel Aviv
5879,8,True,Buenos Aires,Buenos Aires
5880,9,True,Lima,Lima
5881,8,True,New Delhi,New Delhi
5882,10,True,notInKB,notInKB
5883,1,True,notInKB,notInKB
5884,5,True,Connecticut,Connecticut
5885,1,True,Traffic collision,Traffic collision
5886,5,True,Connecticut,Connecticut
5887,1,True,Traffic collision,Traffic collision
5888,1,True,Traffic collision,Traffic collision
5889,5,True,Connecticut,Connecticut
5890,5,True,Connecticut,Connecticut
5891,5,True,Connecticut,Connecticut
5892,8,True,"Branford, Connecticut","Branford, Connecticut"
5893,10,True,"Bridgeport, Connecticut","Bridgeport, Connecticut"
5894,9,True,"Bristol, Connecticut","Bristol, Connecticut"
5895,9,True,"Cheshire, Connecticut","Cheshire, Connecticut"
5896,9,True,"Danbury, Connecticut","Danbury, Connecticut"
5897,2,True,"East Hartford, Connecticut","East Hartford, Connecticut"
5898,3,True,"East Haven, Connecticut","East Haven, Connecticut"
5899,8,True,"Enfield, Connecticut","Enfield, Connecticut"
5900,10,True,"Fairfield, Connecticut","Fairfield, Connecticut"
5901,10,True,"Farmington, Connecticut","Farmington, Connecticut"
5902,9,True,"Glastonbury, Connecticut","Glastonbury, Connecticut"
5903,9,True,"Greenwich, Connecticut","Greenwich, Connecticut"
5904,6,True,"Hamden, Connecticut","Hamden, Connecticut"
5905,10,True,"Hartford, Connecticut","Hartford, Connecticut"
5906,9,True,"Manchester, Connecticut","Manchester, Connecticut"
5907,10,True,"Middletown, Connecticut","Middletown, Connecticut"
5908,10,True,"Milford, Connecticut","Milford, Connecticut"
5909,9,True,"New Britain, Connecticut","New Britain, Connecticut"
5910,9,True,"New Haven, Connecticut","New Haven, Connecticut"
5911,9,True,"Norwalk, Connecticut","Norwalk, Connecticut"
5912,9,True,"Norwich, Connecticut","Norwich, Connecticut"
5913,10,True,"Stamford, Connecticut","Stamford, Connecticut"
5914,10,True,"Stratford, Connecticut","Stratford, Connecticut"
5915,9,True,"Trumbull, Connecticut","Trumbull, Connecticut"
5916,7,True,"Waterbury, Connecticut","Waterbury, Connecticut"
5917,10,True,"Westport, Connecticut","Westport, Connecticut"
5918,8,True,"West Haven, Connecticut","West Haven, Connecticut"
5919,9,True,United States,United States
5920,1,True,Semi-trailer truck,Semi-trailer truck
5921,1,True,Web development,Web development
5922,6,True,Search engine optimization,Search engine optimization
5923,2,True,notInKB,notInKB
5924,1,False,notInKB,notInKB
5925,1,True,The Times of India,The Times of India
5926,1,True,Dainik Bhaskar,Dainik Bhaskar
5927,1,True,Rajasthan Patrika,Rajasthan Patrika
5928,1,True,Corporate communication,Corporate communication
5929,6,True,India,India
5930,2,True,Design,Design
5931,2,True,Online advertising,Online advertising
5932,2,True,Market research,Market research
5933,3,True,Mass media,Mass media
5934,1,True,Corporate communication,Corporate communication
5935,2,True,Poster,Poster
5936,1,True,Greeting card,Greeting card
5937,9,True,notInKB,notInKB
5938,1,True,notInKB,notInKB
5939,1,True,Software development,Software development
5940,2,True,Web design,Web design
5941,1,True,notInKB,notInKB
5942,3,True,Envelope,Envelope
5943,6,True,Translations,Translation
5944,8,True,Portrait photography,Portrait
5945,10,True,notInKB,notInKB
5946,10,True,Cityscape,Cityscape
5947,1,False,notInKB,notInKB
5948,9,True,Switzerland,Switzerland
5949,10,True,notInKB,notInKB
5950,8,True,Malaysia,Malaysia
5951,9,True,France,France
5952,10,True,Japan,Japan
5953,5,True,Philippines,Philippines
5954,7,True,Poland,Poland
5955,6,True,India,India
5956,7,True,Singapore,Singapore
5957,10,True,notInKB,notInKB
5958,8,True,Sweden,Sweden
5959,7,True,Iran,Iran
5960,6,True,Portugal,Portugal
5961,9,True,Germany,Germany
5962,9,True,Canada,Canada
5963,10,True,North Korea,North Korea
5964,6,True,Pyongyang,Pyongyang
5965,9,True,Colorado,Colorado
5966,8,True,United States,United States
5967,8,True,notInKB,notInKB
5968,9,True,Colorado,Colorado
5969,6,True,California,California
5970,8,True,Texas,Texas
5971,9,True,Colorado,Colorado
5972,4,True,Real estate,Real estate
5973,9,True,Colorado,Colorado
5974,6,False,notInC,Credit Suisse
5975,1,True,National City Corp.,National City Corp.
5976,1,True,notInKB,notInKB
5977,1,True,notInKB,notInKB
5978,1,True,Wells Fargo,Wells Fargo
5979,8,True,Bank of America,Bank of America
5980,3,True,U.S. Bancorp,U.S. Bancorp
5981,1,True,notInKB,notInKB
5982,1,True,notInKB,notInKB
5983,1,True,Fifth Third Bank,Fifth Third Bank
5984,1,True,Fifth Third Bank,Fifth Third Bank
5985,3,True,Washington Mutual,Washington Mutual
5986,4,True,notInKB,notInKB
5987,8,True,Bank of America,Bank of America
5988,3,True,Neighborhood Assistance Corporation of America,National Advisory Committee for Aeronautics
5989,3,True,Neighborhood Assistance Corporation of America,National Advisory Committee for Aeronautics
5990,8,True,Missouri,Missouri
5991,8,True,Georgia (U.S. state),Georgia (U.S. state)
5992,9,True,Arizona,Arizona
5993,10,True,notInKB,notInKB
5994,9,True,Colorado,Colorado
5995,8,True,Bank of America,Bank of America
5996,7,True,Australia national cricket team,Australia national cricket team
5997,8,True,Rugby World Cup,Cricket World Cup
5998,3,True,Ricky Ponting,Ricky Ponting
5999,1,True,Brett Lee,Brett Lee
6000,7,True,Sri Lanka national cricket team,Sri Lanka national cricket team
6001,9,True,Ricky Ponting,Ricky Ponting
6002,7,True,Australia national cricket team,Australia national cricket team
6003,5,True,Cricket World Cup,Cricket World Cup
6004,8,False,notInC,Brett Lee
6005,4,True,Sri Lanka national cricket team,Sri Lanka
6006,1,True,Sanath Jayasuriya,Sanath Jayasuriya
6007,7,True,Sri Lanka national cricket team,Sri Lanka national cricket team
6008,1,True,Aravinda de Silva,Aravinda de Silva
6009,10,True,Sanath Jayasuriya,Sanath Jayasuriya
6010,7,True,Sri Lanka national cricket team,Sri Lanka national cricket team
6011,7,True,Australia national cricket team,Australia national cricket team
6012,7,True,Sri Lanka,Sri Lanka national cricket team
6013,8,True,Zimbabwe national cricket team,Zimbabwe national cricket team
6014,1,True,Adam Gilchrist,Adam Gilchrist
6015,7,True,Australia national cricket team,Australia national cricket team
6016,7,True,Australia national cricket team,Australia national cricket team
6017,1,True,Kumar Sangakkara,Kumar Sangakkara
6018,9,True,Ricky Ponting,Ricky Ponting
6019,9,True,Ricky Ponting,Ricky Ponting
6020,7,True,Sri Lanka national cricket team,Sri Lanka national cricket team
6021,9,True,Ricky Ponting,Ricky Ponting
6022,1,True,Muttiah Muralitharan,Muttiah Muralitharan
6023,10,True,Sanath Jayasuriya,Sanath Jayasuriya
6024,1,True,Marvan Atapattu,Marvan Atapattu
6025,8,False,notInC,Brett Lee
6026,1,True,Mahela Jayawardene,Mahela Jayawardene
6027,1,True,Hashan Tillakaratne,Hashan Tillakaratne
6028,1,True,Glenn McGrath,Glenn McGrath
6029,8,False,notInC,Brett Lee
6030,7,True,"Regina, Saskatchewan","Regina, Saskatchewan"
6031,1,True,notInKB,notInKB
6032,10,True,Saskatchewan Roughriders,Saskatchewan Roughriders
6033,1,True,Richie Hall,Richie Hall
6034,10,False,notInC,Richie Hall
6035,10,True,Saskatchewan Roughriders,Saskatchewan Roughriders
6036,10,False,notInC,Richie Hall
6037,10,True,Grey Cup,Grey Cup
6038,10,False,notInC,Richie Hall
6039,10,True,Grey Cup,Grey Cup
6040,10,False,notInC,Richie Hall
6041,10,True,Saskatchewan,Saskatchewan Roughriders
6042,10,True,notInKB,notInKB
6043,10,False,notInKB,notInKB
6044,5,True,notInKB,notInKB
6045,10,False,notInKB,notInKB
6046,10,False,notInC,Richie Hall
6047,10,False,notInC,Richie Hall
6048,5,True,Saskatchewan Roughriders,Saskatchewan Roughriders
6049,5,True,Saskatchewan Roughriders,Saskatchewan Roughriders
6050,10,True,Grey Cup,Grey Cup
6051,10,False,notInC,Richie Hall
6052,8,True,General manager,General manager
6053,1,True,Brendan Taman,Brendan Taman
6054,10,False,notInC,Richie Hall
6055,5,True,Brendan Taman,Brendan Taman
6056,10,True,Saskatchewan,Saskatchewan Roughriders
6057,6,True,Ken Miller (gridiron football),Ken Miller (gridiron football)
6058,9,True,Saskatchewan Roughriders,Riders (novel)
6059,3,True,Greg Marshall (defensive lineman),Greg Marshall (defensive lineman)
6060,9,False,notInC,Greg Marshall (defensive lineman)
6061,10,True,Saskatchewan,Saskatchewan Roughriders
6062,9,False,notInC,Greg Marshall (defensive lineman)
6063,10,True,Hamilton Tiger-Cats,Hamilton Tiger-Cats
6064,10,False,notInC,Richie Hall
6065,9,False,notInC,Greg Marshall (defensive lineman)
6066,10,True,Saskatchewan,Saskatchewan Roughriders
6067,10,False,notInC,Richie Hall
6068,9,False,notInC,Richie Hall
6069,10,False,notInKB,notInKB
6070,10,False,notInC,Richie Hall
6071,9,False,notInC,Richie Hall
6072,6,True,Head coach,Head coach
6073,10,True,notInKB,notInKB
6074,8,True,"Windsor, Ontario","Windsor, Ontario"
6075,1,True,Andy Fantuz,Andy Fantuz
6076,3,True,notInKB,notInKB
6077,6,True,Canadian Football League,Canadian Football League
6078,6,True,Canadian Football League,Canadian Football League
6079,6,True,Canadian Football League,Canadian Football League
6080,10,True,"Monroe County, New York","Monroe County, New York"
6081,10,True,notInKB,notInKB
6082,10,True,notInKB,notInKB
6083,10,True,notInKB,notInKB
6084,7,True,Cash on Delivery,Cod
6085,10,True,"Monroe County, New York","Monroe County, New York"
6086,10,True,notInKB,notInKB
6087,10,True,"Monroe County, New York","Monroe County, New York"
6088,10,True,notInKB,notInKB
6089,2,True,"Brockport, New York","Brockport, New York"
6090,6,True,"Churchville, New York","Churchville, New York"
6091,9,True,"Clarkson, New York","Clarkson, New York"
6092,9,False,notInC,"Clifton (community), Wisconsin"
6093,4,True,"East Rochester, New York","East Rochester, New York"
6094,10,True,"Fairport, New York","Fairport, New York"
6095,10,True,"Hamlin, New York","Hamlin, New York"
6096,10,True,"Hilton, New York","Hilton, New York"
6097,1,True,"Honeoye Falls, New York","Honeoye Falls, New York"
6098,10,True,notInKB,notInKB
6099,2,True,"Irondequoit, New York","Irondequoit, New York"
6100,10,True,"Mendon, New York","Mendon, New York"
6101,10,True,"Mumford, New York","Mumford, New York"
6102,9,True,"Penfield, New York","Penfield, New York"
6103,6,True,"Pittsford, New York","Pittsford, New York"
6104,9,False,notInC,"Rush, New York"
6105,8,True,"Scottsville, New York","Scottsville, New York"
6106,1,True,"Spencerport, New York","Spencerport, New York"
6107,9,True,"Webster, New York","Webster, New York"
6108,8,True,Internet,Internet
6109,10,False,notInKB,notInKB
6110,4,True,Real estate,Real estate
6111,10,False,notInC,"Washington County, New York"
6112,7,True,New York,New York City
6113,4,True,Federal Housing Administration,Federal Housing Administration
6114,9,True,"Albany County, New York","Albany, New York"
6115,8,True,Columbia County,"Columbia, South Carolina"
6116,8,False,notInC,"Greene, New York"
6117,7,True,"Rensselaer County, New York","Rensselaer, New York"
6118,9,True,"Saratoga County, New York","Saratoga County, New York"
6119,7,True,"Schenectady County, New York","Schenectady, New York"
6120,7,True,"Washington County, New York","Washington County, New York"
6121,8,True,"Warren County, New York","Warren, Pennsylvania"
6122,2,True,Mobile phone,Mobile phone
6123,10,False,notInC,"Washington County, New York"
6124,7,True,Province of New York,New York City
6125,8,False,notInC,"Argyle, New York"
6126,10,False,notInC,"Cambridge, New York"
6127,7,True,"East Greenwich, New York","East Greenwich, New York"
6128,4,True,"Fort Ann, New York","Fort Ann, New York"
6129,4,True,"Fort Edward (town), New York","Fort Edward (town), New York"
6130,9,False,notInC,"East Greenwich, New York"
6131,10,True,"Hampton, New York","Hampton, Virginia"
6132,10,False,notInC,"Hartford, New York"
6133,2,True,"Hudson Falls, New York","Hudson Falls, New York"
6134,10,False,notInC,"Salem, New York"
6135,5,True,"Shushan, New York","Shushan, New York"
6136,10,True,"Whitehall, New York","Whitehall, New York"
6137,8,True,Internet,Internet
6138,5,True,Georgia (country),Georgia (country)
6139,4,True,Somalia,Somalia
6140,2,True,Batumi,Batumi
6141,8,True,Georgia (country),Georgia (country)
6142,4,True,Somalia,Somalia
6143,5,True,Georgia (country),Georgia (country)
6144,1,True,Gulf of Aden,Gulf of Aden
6145,4,True,Somalia,Somalia
6146,2,True,Georgia (country),Georgia (country)
6147,3,True,Turkey,Turkey
6148,4,True,Somalia,Somalia
6149,4,True,Somalia,Somalia
6150,1,True,notInKB,notInKB
6151,6,True,Greece,Greece
6152,5,True,Georgia (country),Georgia (country)
6153,8,True,Libya,Libya
6154,1,True,Misrata,Misrata
6155,6,True,Greece,Greece
6156,7,True,Italians,Italy
6157,1,True,Gulf of Aden,Gulf of Aden
6158,1,True,Suez Canal,Suez Canal
6159,6,True,Mediterranean Sea,Mediterranean Sea
6160,1,True,Arabian Sea,Arabian Sea
6161,9,True,Indian Ocean,Indian Ocean
6162,4,True,Somali Region,Somalia
6163,8,False,notInC,Gulf of Aden
6164,4,True,Somali people,Somalia
6165,5,True,Georgia (country),Georgia (country)
6166,5,True,Georgia (country),Georgia (country)
6167,5,True,Turkey,Turkey
6168,4,True,Somalia,Somalia
6169,5,True,Georgia (country),Georgia (country)
6170,2,True,Batumi,Batumi
6171,7,True,Somalia,Somalia
6172,2,True,Batumi,Batumi
6173,8,True,Georgia (country),Georgia (country)
6174,1,True,Non-governmental organization,Non-governmental organization
6175,8,True,Georgia (country),Georgia (country)
6176,8,True,United States,United States
6177,8,True,Tbilisi,Tbilisi
6178,7,True,Kyrgyzstan,Kyrgyzstan
6179,6,True,Trevor Releford,Trevor Releford
6180,8,True,"Montgomery, Alabama","Montgomery, Alabama"
6181,9,True,Florida Gators men's basketball,Florida
6182,1,True,JaMychal Green,JaMychal Green
6183,5,True,"Tony Mitchell (basketball, born 1989)","Tony Mitchell (basketball, born 1989)"
6184,3,True,notInKB,notInKB
6185,1,True,Trevor Releford,Trevor Releford
6186,10,True,notInKB,notInKB
6187,10,False,notInKB,notInKB
6188,9,True,Florida,Florida
6189,10,False,notInKB,notInKB
6190,8,False,notInC,JaMychal Green
6191,8,True,Trevor Releford,Trevor Releford
6192,8,True,LSU Tigers football,LSU Tigers football
6193,7,True,"Tuscaloosa, Alabama","Tuscaloosa, Alabama"
6194,9,False,notInC,"Tony Mitchell (basketball, born 1989)"
6195,7,True,Southeastern Conference,Southeastern Conference
6196,8,False,notInC,JaMychal Green
6197,9,False,notInC,"Tony Mitchell (basketball, born 1989)"
6198,7,True,Trevor Releford,Trevor Releford
6199,10,False,notInKB,notInKB
6200,10,False,notInKB,notInKB
6201,9,False,notInC,"Tony Mitchell (basketball, born 1989)"
6202,8,False,notInC,JaMychal Green
6203,10,False,notInKB,notInKB
6204,8,False,notInC,JaMychal Green
6205,6,True,Southeastern Conference,Southeastern Conference
6206,10,False,notInKB,notInKB
6207,8,False,notInC,JaMychal Green
6208,9,True,Florida,Florida
6209,8,True,LSU Tigers football,LSU Tigers football
6210,1,True,Billy Donovan,Billy Donovan
6211,10,False,notInKB,notInKB
6212,9,True,Marshall University,Marshall University
6213,9,True,University of Florida,Florida
6214,3,True,notInKB,notInKB
6215,10,False,notInC,Billy Donovan
6216,8,True,BadLLM: LSU Tigers basketball,LSU Tigers football
6217,10,True,"Auburn, Alabama",Auburn Tigers football
6218,9,False,notInC,"Tony Mitchell (basketball, born 1989)"
6219,7,True,Trevor Releford,Trevor Releford
6220,6,True,Southeastern Conference,Southeastern Conference
6221,10,True,notInKB,notInKB
6222,9,True,Florida Gators men's basketball,Florida
6223,10,False,notInC,Billy Donovan
6224,6,True,notInKB,notInKB
6225,1,True,Left 4 Dead,Left 4 Dead
6226,10,True,Resident Evil (1996 video game),Resident Evil
6227,4,True,Castlevania,Castlevania
6228,7,True,Godzilla,Godzilla
6229,7,True,Godzilla,Godzilla
6230,1,True,notInKB,notInKB
6231,10,True,Empire of Japan,Japan
6232,7,True,Godzilla,Godzilla
6233,7,True,Godzilla,Godzilla
6234,8,True,Tokyo,Tokyo
6235,8,True,Greater Tokyo Area,Tokyo
6236,7,True,Godzilla,Godzilla
6237,7,True,Tōhō,Toho
6238,2,True,Hedorah,Hedorah
6239,10,True,notInKB,notInKB
6240,7,True,Godzilla,Godzilla
6241,1,True,Duane Swierczynski,Duane Swierczynski
6242,7,True,Godzilla,Godzilla
6243,10,True,United States,United States
6244,1,True,Battra,Battra
6245,8,True,Rodan,Rodan
6246,7,True,Godzilla,Godzilla
6247,7,True,Godzilla,Godzilla
6248,2,True,Titanosaurus (Godzilla),Titanosaurus (Godzilla)
6249,1,False,notInC,Free software
6250,7,True,Free and open-source software,Free software
6251,10,True,GNU Project,GNU General Public License
6252,6,True,GNU Lesser General Public License,GNU General Public License
6253,3,True,Oregon Secretary of State,United States Secretary of State
6254,10,True,notInKB,notInKB
6255,2,True,notInKB,notInKB
6256,9,True,American football,National Football League
6257,6,True,California,California
6258,6,True,Pennsylvania,Pennsylvania
6259,3,True,Secretary of State (U.S. state government),United States Secretary of State
6260,2,True,notInKB,notInKB
6261,8,True,Internal Revenue Service,Internal Revenue Service
6262,2,True,notInKB,notInKB
6263,8,True,Internal Revenue Service,Internal Revenue Service
6264,10,True,South Carolina Department of Revenue,Pennsylvania Department of Revenue
6265,1,True,notInKB,notInKB
6266,5,True,Social Media,Social media
6267,5,True,Social media,Social media
6268,10,True,notInKB,notInKB
6269,1,True,notInKB,notInKB
6270,10,True,notInKB,notInKB
6271,9,True,Stanford University,Stanford Cardinal football
6272,9,True,Matt Hamilton,"Hamilton, Ontario"
6273,6,True,Facebook,Facebook
6274,2,True,Google Images,Google Images
6275,10,True,notInKB,notInKB
6276,10,True,notInKB,notInKB
6277,10,True,notInKB,notInKB
6278,10,True,notInKB,notInKB
6279,8,True,Canada,Canada
6280,10,True,notInKB,notInKB
6281,10,True,notInKB,notInKB
6282,2,True,Cease and desist,Cease and desist
6283,8,True,Internal Revenue Service,Internal Revenue Service
6284,10,True,notInKB,notInKB
6285,2,True,notInKB,notInKB
6286,2,True,notInKB,notInKB
6287,10,True,notInKB,notInKB
6288,9,True,Minnesota,Minnesota
6289,7,True,New York,New York City
6290,1,True,SB Nation,SB Nation
6291,5,True,YouTube,YouTube
6292,1,True,Xavier Nady,Xavier Nady
6293,3,True,Xavier Nady,Xavier Nady
6294,10,True,Pittsburgh Pirates,Pittsburgh Pirates
6295,3,True,Xavier Nady,Xavier Nady
6296,3,True,Xavier Nady,Xavier Nady
6297,3,True,Xavier Nady,Xavier Nady
6298,1,True,Ryan Doumit,Ryan Doumit
6299,3,True,Xavier Nady,Xavier Nady
6300,3,True,Ryan Doumit,Ryan Doumit
6301,3,True,Xavier Nady,Xavier Nady
6302,3,True,Xavier Nady,Xavier Nady
6303,3,True,Xavier Nady,Xavier Nady
6304,3,True,Xavier Nady,Xavier Nady
6305,3,True,Ryan Doumit,Ryan Doumit
6306,7,True,Pittsburgh Pirates,Pittsburgh Pirates
6307,3,True,Ryan Doumit,Ryan Doumit
6308,10,True,notInKB,notInKB
6309,2,True,notInKB,notInKB
6310,1,True,Dave LaRoche,Dave LaRoche
6311,9,False,notInC,Duke Blue Devils men's basketball
6312,3,True,Ryan Doumit,Ryan Doumit
6313,3,True,Xavier Nady,Xavier Nady
6314,9,True,Ian Snell,Ian Snell
6315,3,True,Xavier Nady,Xavier Nady
6316,0,False,notInC,LL Cool J
6317,1,True,Carl Hubbell,Carl Hubbell
6318,1,True,Mike Cuellar,Mike Cuellar
6319,6,True,Randy Johnson,Randy Johnson
6320,1,True,Larry Walker,Larry Walker
6321,9,False,notInC,Randy Johnson
6322,6,True,Randy Johnson,Randy Johnson
6323,1,True,Nolan Ryan,Nolan Ryan
6324,1,True,Greg Maddux,Greg Maddux
6325,1,True,notInKB,notInKB
6326,7,True,Pittsburgh Pirates,Pittsburgh Pirates
6327,3,True,Ryan Doumit,Ryan Doumit
6328,3,True,Xavier Nady,Xavier Nady
6329,3,True,Xavier Nady,Xavier Nady
6330,3,True,Ryan Doumit,Ryan Doumit
6331,3,True,Ryan Doumit,Ryan Doumit
6332,3,False,notInC,Ryan Doumit
6333,3,True,Ryan Doumit,Ryan Doumit
6334,1,True,SB Nation,SB Nation
6335,10,True,Pittsburgh Pirates,Pittsburgh Pirates
6336,7,True,Pittsburgh Pirates,Pittsburgh Pirates
6337,1,True,Pirate City,Pirate City
6338,9,False,notInC,About Schmidt
6339,9,False,notInC,Jack Nicholson
6340,3,True,Jack Nicholson,Jack Nicholson
6341,10,True,Tanzania,Tanzania
6342,7,True,Nebraska,Nebraska
6343,9,True,Denver,Denver
6344,7,True,Europe,Europe
6345,7,True,New York metropolitan area,New York City
6346,4,True,New York City Police Department,New York City Police Department
6347,1,True,Buju Banton,Buju Banton
6348,1,True,Wayne Wonder,Wayne Wonder
6349,4,True,World War II,World War II
6350,4,True,Hebrides,Hebrides
6351,2,True,notInKB,notInKB
6352,9,True,New Mexico,New Mexico
6353,2,True,J. Robert Oppenheimer,J. Robert Oppenheimer
6354,9,True,Manhattan Project,Manhattan Project
6355,9,True,Paul Newman,Paul Newman
6356,1,True,Leslie Groves,Leslie Groves
6357,7,True,Manhattan Project,Project
6358,5,False,notInC,Leslie Groves
6359,7,True,"Diana, Princess of Wales","Diana, Princess of Wales"
6360,4,True,Partition (2007 film),Partition of India
6361,1,True,Youth,Youth
6362,1,True,Will Turner,Will Turner
6363,1,True,Elizabeth Swann,Elizabeth Swann
6364,3,True,Jack Sparrow,Jack Sparrow
6365,8,False,notInC,Will Turner
6366,10,False,notInC,Jack Nicholson
6367,10,False,notInC,Jack Nicholson
6368,8,True,notInKB,notInKB
6369,7,True,Black Pearl,Black Pearl
6370,8,True,notInKB,notInKB
6371,8,False,notInC,Will Turner
6372,10,False,notInC,Jack Nicholson
6373,10,False,notInC,Jack Nicholson
6374,8,False,notInC,Will Turner
6375,8,True,notInKB,notInKB
6376,10,True,notInKB,notInKB
6377,8,True,notInKB,notInKB
6378,8,True,notInKB,notInKB
6379,8,True,Kraken,Kraken (Pirates of the Caribbean)
6380,8,False,notInC,Will Turner
6381,8,True,notInKB,notInKB
6382,10,False,notInC,Jack Nicholson
6383,8,False,notInC,Will Turner
6384,8,True,notInKB,notInKB
6385,1,True,notInKB,notInKB
6386,9,True,Cadillac Eldorado,"Eldorado, Texas"
6387,1,True,Dallas North Tollway,Dallas North Tollway
6388,9,True,"Frisco, Texas","Frisco, Texas"
6389,2,True,Public utilities commission,Public utilities commission
6390,8,True,Texas,Texas
6391,9,True,"Eldorado, Texas","Eldorado, Texas"
6392,8,False,notInC,San Francisco
6393,9,True,"Frisco, Texas","Frisco, Texas"
6394,8,False,notInC,San Francisco
6395,4,False,notInC,Public utilities commission
6396,2,True,Oncor Electric Delivery,Energy Future Holdings
6397,6,True,Board of directors,Board of directors
6398,9,True,"Eldorado, Texas","Eldorado, Texas"
6399,8,False,notInC,San Francisco
6400,2,True,Tax,Tax rate
6401,2,True,Tax,Tax rate
6402,9,True,"Eldorado, Texas","Eldorado, Texas"
6403,9,True,"Eldorado, Texas","Eldorado, Texas"
6404,10,False,notInKB,notInKB
6405,2,True,Oncor Electric Delivery,Energy Future Holdings
6406,2,True,Oncor Electric Delivery,Energy Future Holdings
6407,9,True,Eldorado Parkway,"Eldorado, Texas"
6408,9,True,"Eldorado, Texas","Eldorado, Texas"
6409,8,False,notInC,San Francisco
6410,9,True,Cadillac Eldorado,"Eldorado, Texas"
6411,8,False,notInC,San Francisco
6412,8,False,notInC,San Francisco
6413,9,True,Eldorado Parkway,"Eldorado, Texas"
6414,10,True,"Allen, Texas","Allen, Texas"
6415,2,True,Oncor Electric Delivery,Energy Future Holdings
6416,9,True,"Frisco, Texas","Frisco, Texas"
6417,9,True,"Frisco, Texas","Frisco, Texas"
6418,4,False,notInC,Public utilities commission
6419,8,True,Texas,Texas
6420,8,True,University of Texas at Austin,University of Texas at Austin
6421,1,False,notInC,Bachelor's degree
6422,9,True,Bachelor of Business Administration,Business administration
6423,1,False,notInC,Master's degree
6424,2,True,Accountant,Accountant
6425,2,True,notInKB,notInKB
6426,9,False,notInC,Dallas North Tollway
6427,9,True,"Frisco, Texas","Frisco, Texas"
6428,9,True,Frisco City Council,City council
